"index","batch_size","dropout_rate","epochs","loss","model__activation","optimizer","optimizer__learning_rate","result"
"1275","32","0.6","15","categorical_crossentropy","sigmoid","Adamax","0.1","0.5759999752044678"
"1276","32","0.6","15","categorical_crossentropy","sigmoid","Nadam","0.0001","0.8460000157356262"
"1277","32","0.6","15","categorical_crossentropy","sigmoid","Nadam","0.001","0.8579999804496765"
"1278","32","0.6","15","categorical_crossentropy","sigmoid","Nadam","0.01","0.7910000085830688"
"1279","32","0.6","15","categorical_crossentropy","sigmoid","Nadam","0.1","0.49399998784065247"
"1280","64","0.2","10","binary_crossentropy","softmax","Adadelta","0.0001","0.5149999856948853"
"1281","64","0.2","10","binary_crossentropy","softmax","Adadelta","0.001","0.5040000081062317"
"1282","64","0.2","10","binary_crossentropy","softmax","Adadelta","0.01","0.5680000185966492"
"1283","64","0.2","10","binary_crossentropy","softmax","Adadelta","0.1","0.6380000114440918"
"1284","64","0.2","10","binary_crossentropy","softmax","Adam","0.0001","0.8029999732971191"
"1285","64","0.2","10","binary_crossentropy","softmax","Adam","0.001","0.8579999804496765"
"1286","64","0.2","10","binary_crossentropy","softmax","Adam","0.01","0.8529999852180481"
"1287","64","0.2","10","binary_crossentropy","softmax","Adam","0.1","0.5540000200271606"
"1288","64","0.2","10","binary_crossentropy","softmax","Adamax","0.0001","0.628000020980835"
"1289","64","0.2","10","binary_crossentropy","softmax","Adamax","0.001","0.8849999904632568"
"1290","64","0.2","10","binary_crossentropy","softmax","Adamax","0.01","0.8579999804496765"
"1291","64","0.2","10","binary_crossentropy","softmax","Adamax","0.1","0.718999981880188"
"1292","64","0.2","10","binary_crossentropy","softmax","Nadam","0.0001","0.8199999928474426"
"1293","64","0.2","10","binary_crossentropy","softmax","Nadam","0.001","0.8759999871253967"
"1294","64","0.2","10","binary_crossentropy","softmax","Nadam","0.01","0.8489999771118164"
"1295","64","0.2","10","binary_crossentropy","softmax","Nadam","0.1","0.5460000038146973"
"1296","64","0.2","10","binary_crossentropy","sigmoid","Adadelta","0.0001","0.4909999966621399"
"1297","64","0.2","10","binary_crossentropy","sigmoid","Adadelta","0.001","0.5080000162124634"
"1298","64","0.2","10","binary_crossentropy","sigmoid","Adadelta","0.01","0.5770000219345093"
"1299","64","0.2","10","binary_crossentropy","sigmoid","Adadelta","0.1","0.7020000219345093"
"1300","64","0.2","10","binary_crossentropy","sigmoid","Adam","0.0001","0.8140000104904175"
"1301","64","0.2","10","binary_crossentropy","sigmoid","Adam","0.001","0.8700000047683716"
"1302","64","0.2","10","binary_crossentropy","sigmoid","Adam","0.01","0.8309999704360962"
"1303","64","0.2","10","binary_crossentropy","sigmoid","Adam","0.1","0.6539999842643738"
"1304","64","0.2","10","binary_crossentropy","sigmoid","Adamax","0.0001","0.5860000252723694"
"1305","64","0.2","10","binary_crossentropy","sigmoid","Adamax","0.001","0.8830000162124634"
"1306","64","0.2","10","binary_crossentropy","sigmoid","Adamax","0.01","0.8550000190734863"
"1307","64","0.2","10","binary_crossentropy","sigmoid","Adamax","0.1","0.7139999866485596"
"1308","64","0.2","10","binary_crossentropy","sigmoid","Nadam","0.0001","0.8259999752044678"
"1309","64","0.2","10","binary_crossentropy","sigmoid","Nadam","0.001","0.8669999837875366"
"1310","64","0.2","10","binary_crossentropy","sigmoid","Nadam","0.01","0.8460000157356262"
"1311","64","0.2","10","binary_crossentropy","sigmoid","Nadam","0.1","0.492000013589859"
"1312","64","0.2","10","categorical_crossentropy","softmax","Adadelta","0.0001","0.49300000071525574"
"1313","64","0.2","10","categorical_crossentropy","softmax","Adadelta","0.001","0.5139999985694885"
"1314","64","0.2","10","categorical_crossentropy","softmax","Adadelta","0.01","0.5339999794960022"
"1315","64","0.2","10","categorical_crossentropy","softmax","Adadelta","0.1","0.7490000128746033"
"1316","64","0.2","10","categorical_crossentropy","softmax","Adam","0.0001","0.8159999847412109"
"1317","64","0.2","10","categorical_crossentropy","softmax","Adam","0.001","0.8679999709129333"
"1318","64","0.2","10","categorical_crossentropy","softmax","Adam","0.01","0.8389999866485596"
"1319","64","0.2","10","categorical_crossentropy","softmax","Adam","0.1","0.5509999990463257"
"1320","64","0.2","10","categorical_crossentropy","softmax","Adamax","0.0001","0.7509999871253967"
"1321","64","0.2","10","categorical_crossentropy","softmax","Adamax","0.001","0.8820000290870667"
"1322","64","0.2","10","categorical_crossentropy","softmax","Adamax","0.01","0.8479999899864197"
"1323","64","0.2","10","categorical_crossentropy","softmax","Adamax","0.1","0.6240000128746033"
"1324","64","0.2","10","categorical_crossentropy","softmax","Nadam","0.0001","0.843999981880188"
"1325","64","0.2","10","categorical_crossentropy","softmax","Nadam","0.001","0.8669999837875366"
"1326","64","0.2","10","categorical_crossentropy","softmax","Nadam","0.01","0.8489999771118164"
"1327","64","0.2","10","categorical_crossentropy","softmax","Nadam","0.1","0.5440000295639038"
"1328","64","0.2","10","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.5"
"1329","64","0.2","10","categorical_crossentropy","sigmoid","Adadelta","0.001","0.5320000052452087"
"1330","64","0.2","10","categorical_crossentropy","sigmoid","Adadelta","0.01","0.5519999861717224"
"1331","64","0.2","10","categorical_crossentropy","sigmoid","Adadelta","0.1","0.753000020980835"
"1332","64","0.2","10","categorical_crossentropy","sigmoid","Adam","0.0001","0.8259999752044678"
"1333","64","0.2","10","categorical_crossentropy","sigmoid","Adam","0.001","0.8619999885559082"
"1334","64","0.2","10","categorical_crossentropy","sigmoid","Adam","0.01","0.8429999947547913"
"1335","64","0.2","10","categorical_crossentropy","sigmoid","Adam","0.1","0.5049999952316284"
"1336","64","0.2","10","categorical_crossentropy","sigmoid","Adamax","0.0001","0.7429999709129333"
"1337","64","0.2","10","categorical_crossentropy","sigmoid","Adamax","0.001","0.8820000290870667"
"1338","64","0.2","10","categorical_crossentropy","sigmoid","Adamax","0.01","0.8529999852180481"
"1339","64","0.2","10","categorical_crossentropy","sigmoid","Adamax","0.1","0.6949999928474426"
"1340","64","0.2","10","categorical_crossentropy","sigmoid","Nadam","0.0001","0.8410000205039978"
"1341","64","0.2","10","categorical_crossentropy","sigmoid","Nadam","0.001","0.8619999885559082"
"1342","64","0.2","10","categorical_crossentropy","sigmoid","Nadam","0.01","0.847000002861023"
"1343","64","0.2","10","categorical_crossentropy","sigmoid","Nadam","0.1","0.49399998784065247"
"1344","64","0.2","15","binary_crossentropy","softmax","Adadelta","0.0001","0.49900001287460327"
"1345","64","0.2","15","binary_crossentropy","softmax","Adadelta","0.001","0.5080000162124634"
"1346","64","0.2","15","binary_crossentropy","softmax","Adadelta","0.01","0.5720000267028809"
"1347","64","0.2","15","binary_crossentropy","softmax","Adadelta","0.1","0.746999979019165"
"1348","64","0.2","15","binary_crossentropy","softmax","Adam","0.0001","0.8690000176429749"
"1349","64","0.2","15","binary_crossentropy","softmax","Adam","0.001","0.8659999966621399"
"1350","64","0.2","15","binary_crossentropy","softmax","Adam","0.01","0.8489999771118164"
"1351","64","0.2","15","binary_crossentropy","softmax","Adam","0.1","0.5799999833106995"
"1352","64","0.2","15","binary_crossentropy","softmax","Adamax","0.0001","0.7559999823570251"
"1353","64","0.2","15","binary_crossentropy","softmax","Adamax","0.001","0.8740000128746033"
"1354","64","0.2","15","binary_crossentropy","softmax","Adamax","0.01","0.8479999899864197"
"1355","64","0.2","15","binary_crossentropy","softmax","Adamax","0.1","0.7400000095367432"
"1356","64","0.2","15","binary_crossentropy","softmax","Nadam","0.0001","0.8759999871253967"
"1357","64","0.2","15","binary_crossentropy","softmax","Nadam","0.001","0.8579999804496765"
"1358","64","0.2","15","binary_crossentropy","softmax","Nadam","0.01","0.847000002861023"
"1359","64","0.2","15","binary_crossentropy","softmax","Nadam","0.1","0.4950000047683716"
"1360","64","0.2","15","binary_crossentropy","sigmoid","Adadelta","0.0001","0.5189999938011169"
"1361","64","0.2","15","binary_crossentropy","sigmoid","Adadelta","0.001","0.49799999594688416"
"1362","64","0.2","15","binary_crossentropy","sigmoid","Adadelta","0.01","0.5659999847412109"
"1363","64","0.2","15","binary_crossentropy","sigmoid","Adadelta","0.1","0.753000020980835"
"1364","64","0.2","15","binary_crossentropy","sigmoid","Adam","0.0001","0.8730000257492065"
"1365","64","0.2","15","binary_crossentropy","sigmoid","Adam","0.001","0.8659999966621399"
"1366","64","0.2","15","binary_crossentropy","sigmoid","Adam","0.01","0.8209999799728394"
"1367","64","0.2","15","binary_crossentropy","sigmoid","Adam","0.1","0.5910000205039978"
"1368","64","0.2","15","binary_crossentropy","sigmoid","Adamax","0.0001","0.7379999756813049"
"1369","64","0.2","15","binary_crossentropy","sigmoid","Adamax","0.001","0.8759999871253967"
"1370","64","0.2","15","binary_crossentropy","sigmoid","Adamax","0.01","0.8579999804496765"
"1371","64","0.2","15","binary_crossentropy","sigmoid","Adamax","0.1","0.6859999895095825"
"1372","64","0.2","15","binary_crossentropy","sigmoid","Nadam","0.0001","0.8820000290870667"
"1373","64","0.2","15","binary_crossentropy","sigmoid","Nadam","0.001","0.8679999709129333"
"1374","64","0.2","15","binary_crossentropy","sigmoid","Nadam","0.01","0.8389999866485596"
"1375","64","0.2","15","binary_crossentropy","sigmoid","Nadam","0.1","0.4909999966621399"
"1376","64","0.2","15","categorical_crossentropy","softmax","Adadelta","0.0001","0.4909999966621399"
"1377","64","0.2","15","categorical_crossentropy","softmax","Adadelta","0.001","0.4740000069141388"
"1378","64","0.2","15","categorical_crossentropy","softmax","Adadelta","0.01","0.5360000133514404"
"1379","64","0.2","15","categorical_crossentropy","softmax","Adadelta","0.1","0.7749999761581421"
"1380","64","0.2","15","categorical_crossentropy","softmax","Adam","0.0001","0.8820000290870667"
"1381","64","0.2","15","categorical_crossentropy","softmax","Adam","0.001","0.8659999966621399"
"1382","64","0.2","15","categorical_crossentropy","softmax","Adam","0.01","0.8389999866485596"
"1383","64","0.2","15","categorical_crossentropy","softmax","Adam","0.1","0.5350000262260437"
"1384","64","0.2","15","categorical_crossentropy","softmax","Adamax","0.0001","0.7760000228881836"
"1385","64","0.2","15","categorical_crossentropy","softmax","Adamax","0.001","0.871999979019165"
"1386","64","0.2","15","categorical_crossentropy","softmax","Adamax","0.01","0.8569999933242798"
"1387","64","0.2","15","categorical_crossentropy","softmax","Adamax","0.1","0.722000002861023"
"1388","64","0.2","15","categorical_crossentropy","softmax","Nadam","0.0001","0.8769999742507935"
"1389","64","0.2","15","categorical_crossentropy","softmax","Nadam","0.001","0.8610000014305115"
"1390","64","0.2","15","categorical_crossentropy","softmax","Nadam","0.01","0.8519999980926514"
"1391","64","0.2","15","categorical_crossentropy","softmax","Nadam","0.1","0.5389999747276306"
"1392","64","0.2","15","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.4860000014305115"
"1393","64","0.2","15","categorical_crossentropy","sigmoid","Adadelta","0.001","0.5"
"1394","64","0.2","15","categorical_crossentropy","sigmoid","Adadelta","0.01","0.5099999904632568"
"1395","64","0.2","15","categorical_crossentropy","sigmoid","Adadelta","0.1","0.7829999923706055"
"1396","64","0.2","15","categorical_crossentropy","sigmoid","Adam","0.0001","0.875"
"1397","64","0.2","15","categorical_crossentropy","sigmoid","Adam","0.001","0.8640000224113464"
"1398","64","0.2","15","categorical_crossentropy","sigmoid","Adam","0.01","0.8220000267028809"
"1399","64","0.2","15","categorical_crossentropy","sigmoid","Adam","0.1","0.5059999823570251"
"1400","64","0.2","15","categorical_crossentropy","sigmoid","Adamax","0.0001","0.7799999713897705"
"1401","64","0.2","15","categorical_crossentropy","sigmoid","Adamax","0.001","0.8659999966621399"
"1402","64","0.2","15","categorical_crossentropy","sigmoid","Adamax","0.01","0.8500000238418579"
"1403","64","0.2","15","categorical_crossentropy","sigmoid","Adamax","0.1","0.6660000085830688"
"1404","64","0.2","15","categorical_crossentropy","sigmoid","Nadam","0.0001","0.875"
"1405","64","0.2","15","categorical_crossentropy","sigmoid","Nadam","0.001","0.8539999723434448"
"1406","64","0.2","15","categorical_crossentropy","sigmoid","Nadam","0.01","0.847000002861023"
"1407","64","0.2","15","categorical_crossentropy","sigmoid","Nadam","0.1","0.49300000071525574"
"1408","64","0.3","10","binary_crossentropy","softmax","Adadelta","0.0001","0.4970000088214874"
"1409","64","0.3","10","binary_crossentropy","softmax","Adadelta","0.001","0.515999972820282"
"1410","64","0.3","10","binary_crossentropy","softmax","Adadelta","0.01","0.5009999871253967"
"1411","64","0.3","10","binary_crossentropy","softmax","Adadelta","0.1","0.6510000228881836"
"1412","64","0.3","10","binary_crossentropy","softmax","Adam","0.0001","0.8009999990463257"
"1413","64","0.3","10","binary_crossentropy","softmax","Adam","0.001","0.8600000143051147"
"1414","64","0.3","10","binary_crossentropy","softmax","Adam","0.01","0.8489999771118164"
"1415","64","0.3","10","binary_crossentropy","softmax","Adam","0.1","0.5680000185966492"
"1416","64","0.3","10","binary_crossentropy","softmax","Adamax","0.0001","0.5600000023841858"
"1417","64","0.3","10","binary_crossentropy","softmax","Adamax","0.001","0.8849999904632568"
"1418","64","0.3","10","binary_crossentropy","softmax","Adamax","0.01","0.8429999947547913"
"1419","64","0.3","10","binary_crossentropy","softmax","Adamax","0.1","0.6150000095367432"
"1420","64","0.3","10","binary_crossentropy","softmax","Nadam","0.0001","0.8040000200271606"
"1421","64","0.3","10","binary_crossentropy","softmax","Nadam","0.001","0.8730000257492065"
"1422","64","0.3","10","binary_crossentropy","softmax","Nadam","0.01","0.843999981880188"
"1423","64","0.3","10","binary_crossentropy","softmax","Nadam","0.1","0.5040000081062317"
"1424","64","0.3","10","binary_crossentropy","sigmoid","Adadelta","0.0001","0.49399998784065247"
"1425","64","0.3","10","binary_crossentropy","sigmoid","Adadelta","0.001","0.5049999952316284"
"1426","64","0.3","10","binary_crossentropy","sigmoid","Adadelta","0.01","0.5059999823570251"
"1427","64","0.3","10","binary_crossentropy","sigmoid","Adadelta","0.1","0.6309999823570251"
"1428","64","0.3","10","binary_crossentropy","sigmoid","Adam","0.0001","0.7979999780654907"
"1429","64","0.3","10","binary_crossentropy","sigmoid","Adam","0.001","0.875"
"1430","64","0.3","10","binary_crossentropy","sigmoid","Adam","0.01","0.847000002861023"
"1431","64","0.3","10","binary_crossentropy","sigmoid","Adam","0.1","0.5740000009536743"
"1432","64","0.3","10","binary_crossentropy","sigmoid","Adamax","0.0001","0.5460000038146973"
"1433","64","0.3","10","binary_crossentropy","sigmoid","Adamax","0.001","0.8849999904632568"
"1434","64","0.3","10","binary_crossentropy","sigmoid","Adamax","0.01","0.8500000238418579"
"1435","64","0.3","10","binary_crossentropy","sigmoid","Adamax","0.1","0.6850000023841858"
"1436","64","0.3","10","binary_crossentropy","sigmoid","Nadam","0.0001","0.8029999732971191"
"1437","64","0.3","10","binary_crossentropy","sigmoid","Nadam","0.001","0.8700000047683716"
"1438","64","0.3","10","binary_crossentropy","sigmoid","Nadam","0.01","0.847000002861023"
"1439","64","0.3","10","binary_crossentropy","sigmoid","Nadam","0.1","0.5199999809265137"
"1440","64","0.3","10","categorical_crossentropy","softmax","Adadelta","0.0001","0.4860000014305115"
"1441","64","0.3","10","categorical_crossentropy","softmax","Adadelta","0.001","0.5149999856948853"
"1442","64","0.3","10","categorical_crossentropy","softmax","Adadelta","0.01","0.546999990940094"
